Entity,Code,Year,Fossil fuels (TWh)
Lower-middle-income countries,,1970,1258.7349
Lower-middle-income countries,,1971,1304.623
Lower-middle-income countries,,1972,1386.2384
Lower-middle-income countries,,1973,1469.9097
Lower-middle-income countries,,1974,1552.8867
Lower-middle-income countries,,1975,1689.991
Lower-middle-income countries,,1976,1783.982
Lower-middle-income countries,,1977,1927.1022
Lower-middle-income countries,,1978,1964.875
Lower-middle-income countries,,1979,2145.3625
Lower-middle-income countries,,1980,2214.3994
Lower-middle-income countries,,1981,2406.3381
Lower-middle-income countries,,1982,2558.183
Lower-middle-income countries,,1983,2779.638
Lower-middle-income countries,,1984,2910.1594
Lower-middle-income countries,,1985,6120.904
Lower-middle-income countries,,1986,6273.832
Lower-middle-income countries,,1987,6563.6846
Lower-middle-income countries,,1988,6711.907
Lower-middle-income countries,,1989,6898.485
Lower-middle-income countries,,1990,7638.1025
Lower-middle-income countries,,1991,7626.8076
Lower-middle-income countries,,1992,7423.664
Lower-middle-income countries,,1993,7146.2227
Lower-middle-income countries,,1994,7132.595
Lower-middle-income countries,,1995,7467.71
Lower-middle-income countries,,1996,7641.548
Lower-middle-income countries,,1997,7850.1836
Lower-middle-income countries,,1998,8051.5205
Lower-middle-income countries,,1999,8367.743
Lower-middle-income countries,,2000,8705.91
Lower-middle-income countries,,2001,8885.704
Lower-middle-income countries,,2002,9233.117
Lower-middle-income countries,,2003,9488.746
Lower-middle-income countries,,2004,10077.039
Lower-middle-income countries,,2005,10582.494
Lower-middle-income countries,,2006,10971.836
Lower-middle-income countries,,2007,11660.975
Lower-middle-income countries,,2008,12198.26
Lower-middle-income countries,,2009,12548.674
Lower-middle-income countries,,2010,13025.978
Lower-middle-income countries,,2011,13567.293
Lower-middle-income countries,,2012,14047.061
Lower-middle-income countries,,2013,14322.607
Lower-middle-income countries,,2014,14916.016
Lower-middle-income countries,,2015,15222.929
Lower-middle-income countries,,2016,15622.503
Lower-middle-income countries,,2017,16428.25
Lower-middle-income countries,,2018,17243.715
Lower-middle-income countries,,2019,17646.078
Lower-middle-income countries,,2020,16980.037
Lower-middle-income countries,,2021,17910.953
Lower-middle-income countries,,2022,18223.734
Lower-middle-income countries,,2023,19030.525
Luxembourg,LUX,1965,41.54854
Luxembourg,LUX,1966,39.827282
Luxembourg,LUX,1967,39.19194
Luxembourg,LUX,1968,42.403786
Luxembourg,LUX,1969,45.68929
Luxembourg,LUX,1970,47.4263
Luxembourg,LUX,1971,45.70044
Luxembourg,LUX,1972,47.10479
Luxembourg,LUX,1973,49.965782
Luxembourg,LUX,1974,50.672333
Luxembourg,LUX,1975,42.084675
Luxembourg,LUX,1976,42.22224
Luxembourg,LUX,1977,39.24803
Luxembourg,LUX,1978,40.848488
Luxembourg,LUX,1979,41.971836
Luxembourg,LUX,1980,38.65831
Luxembourg,LUX,1981,32.992542
Luxembourg,LUX,1982,30.920805
Luxembourg,LUX,1983,28.891884
Luxembourg,LUX,1984,31.129345
Luxembourg,LUX,1985,32.02481
Luxembourg,LUX,1986,31.25528
Luxembourg,LUX,1987,29.465248
Luxembourg,LUX,1988,30.226522
Luxembourg,LUX,1989,34.84915
Luxembourg,LUX,1990,36.904346
Luxembourg,LUX,1991,39.635735
Luxembourg,LUX,1992,39.79827
Luxembourg,LUX,1993,40.32377
Luxembourg,LUX,1994,38.707848
Luxembourg,LUX,1995,33.61216
Luxembourg,LUX,1996,34.67255
Luxembourg,LUX,1997,33.850273
Luxembourg,LUX,1998,32.560677
Luxembourg,LUX,1999,34.494907
Luxembourg,LUX,2000,36.694363
Luxembourg,LUX,2001,39.367466
Luxembourg,LUX,2002,43.133194
Luxembourg,LUX,2003,45.284607
Luxembourg,LUX,2004,51.203964
Luxembourg,LUX,2005,51.93919
Luxembourg,LUX,2006,50.90858
Luxembourg,LUX,2007,48.843357
Luxembourg,LUX,2008,48.43457
Luxembourg,LUX,2009,46.34103
Luxembourg,LUX,2010,48.862724
Luxembourg,LUX,2011,47.574017
Luxembourg,LUX,2012,46.52097
Luxembourg,LUX,2013,44.01891
Luxembourg,LUX,2014,42.34417
Luxembourg,LUX,2015,40.869637
Luxembourg,LUX,2016,40.151875
Luxembourg,LUX,2017,41.384716
Luxembourg,LUX,2018,43.115196
Luxembourg,LUX,2019,43.544292
Luxembourg,LUX,2020,36.134296
Luxembourg,LUX,2021,38.818283
Luxembourg,LUX,2022,34.433853
Luxembourg,LUX,2023,33.134293
Malaysia,MYS,1970,40.70873
Malaysia,MYS,1971,46.349213
Malaysia,MYS,1972,51.65978
Malaysia,MYS,1973,54.750675
Malaysia,MYS,1974,55.853603
Malaysia,MYS,1975,57.70235
Malaysia,MYS,1976,64.94666
Malaysia,MYS,1977,76.9761
Malaysia,MYS,1978,102.596176
Malaysia,MYS,1979,117.807
Malaysia,MYS,1980,122.44589
Malaysia,MYS,1981,126.27447
Malaysia,MYS,1982,135.71742
Malaysia,MYS,1983,155.78949
Malaysia,MYS,1984,163.26576
Malaysia,MYS,1985,160.7406
Malaysia,MYS,1986,176.47418
Malaysia,MYS,1987,179.84521
Malaysia,MYS,1988,187.66223
Malaysia,MYS,1989,213.33635
Malaysia,MYS,1990,229.07864
Malaysia,MYS,1991,288.7095
Malaysia,MYS,1992,327.8807
Malaysia,MYS,1993,328.16437
Malaysia,MYS,1994,344.56702
Malaysia,MYS,1995,379.56464
Malaysia,MYS,1996,428.9441
Malaysia,MYS,1997,503.11188
Malaysia,MYS,1998,482.26187
Malaysia,MYS,1999,507.09735
Malaysia,MYS,2000,588.75366
Malaysia,MYS,2001,606.16174
Malaysia,MYS,2002,642.0785
Malaysia,MYS,2003,698.0653
Malaysia,MYS,2004,753.7407
Malaysia,MYS,2005,815.9867
Malaysia,MYS,2006,823.7776
Malaysia,MYS,2007,880.42737
Malaysia,MYS,2008,907.6477
Malaysia,MYS,2009,879.30756
Malaysia,MYS,2010,911.2358
Malaysia,MYS,2011,921.7915
Malaysia,MYS,2012,1006.8927
Malaysia,MYS,2013,1048.4893
Malaysia,MYS,2014,1055.0323
Malaysia,MYS,2015,1069.4241
Malaysia,MYS,2016,1110.9213
Malaysia,MYS,2017,1109.3073
Malaysia,MYS,2018,1128.8748
Malaysia,MYS,2019,1156.7261
Malaysia,MYS,2020,1106.1941
Malaysia,MYS,2021,1148.0398
Malaysia,MYS,2022,1226.9464
Malaysia,MYS,2023,1229.9822
Mexico,MEX,1965,267.1174
Mexico,MEX,1966,280.6643
Mexico,MEX,1967,283.9723
Mexico,MEX,1968,307.3824
Mexico,MEX,1969,338.78592
Mexico,MEX,1970,359.66223
Mexico,MEX,1971,381.7399
Mexico,MEX,1972,423.65442
Mexico,MEX,1973,457.604
Mexico,MEX,1974,506.96173
Mexico,MEX,1975,549.2197
Mexico,MEX,1976,581.21625
Mexico,MEX,1977,610.2717
Mexico,MEX,1978,702.8595
Mexico,MEX,1979,775.9
Mexico,MEX,1980,853.7247
Mexico,MEX,1981,926.55096
Mexico,MEX,1982,972.8508
Mexico,MEX,1983,967.49994
Mexico,MEX,1984,1006.9917
Mexico,MEX,1985,1045.6805
Mexico,MEX,1986,1028.0674
Mexico,MEX,1987,1067.3369
Mexico,MEX,1988,1067.7494
Mexico,MEX,1989,1120.5364
Mexico,MEX,1990,1223.8025
Mexico,MEX,1991,1262.0408
Mexico,MEX,1992,1275.4279
Mexico,MEX,1993,1273.8967
Mexico,MEX,1994,1374.7789
Mexico,MEX,1995,1315.2705
Mexico,MEX,1996,1344.1268
Mexico,MEX,1997,1388.1826
Mexico,MEX,1998,1457.5067
Mexico,MEX,1999,1454.5328
Mexico,MEX,2000,1552.9559
Mexico,MEX,2001,1552.5894
Mexico,MEX,2002,1601.9725
Mexico,MEX,2003,1633.6005
Mexico,MEX,2004,1723.7878
Mexico,MEX,2005,1886.7993
Mexico,MEX,2006,1910.9142
Mexico,MEX,2007,1938.4104
Mexico,MEX,2008,1993.4036
Mexico,MEX,2009,1991.0186
Mexico,MEX,2010,1979.8795
Mexico,MEX,2011,2067.558
Mexico,MEX,2012,2099.4697
Mexico,MEX,2013,2101.2869
Mexico,MEX,2014,2057.915
Mexico,MEX,2015,2043.2847
Mexico,MEX,2016,2092.615
Mexico,MEX,2017,2127.7358
Mexico,MEX,2018,2081.7534
Mexico,MEX,2019,2058.3599
Mexico,MEX,2020,1827.8843
Mexico,MEX,2021,1928.1644
Mexico,MEX,2022,2025.715
Mexico,MEX,2023,2115.0073
Middle Africa (EI),,1965,26.377907
Middle Africa (EI),,1966,26.984978
Middle Africa (EI),,1967,27.407112
Middle Africa (EI),,1968,28.442652
Middle Africa (EI),,1969,29.339096
Middle Africa (EI),,1970,29.933346
Middle Africa (EI),,1971,35.008892
Middle Africa (EI),,1972,36.456367
Middle Africa (EI),,1973,41.340263
Middle Africa (EI),,1974,43.134792
Middle Africa (EI),,1975,38.46751
Middle Africa (EI),,1976,37.92429
Middle Africa (EI),,1977,40.91017
Middle Africa (EI),,1978,47.541664
Middle Africa (EI),,1979,47.508816
Middle Africa (EI),,1980,49.64257
Middle Africa (EI),,1981,52.75126
Middle Africa (EI),,1982,49.74137
Middle Africa (EI),,1983,56.17784
Middle Africa (EI),,1984,51.316185
Middle Africa (EI),,1985,57.369484
Middle Africa (EI),,1986,55.664993
Middle Africa (EI),,1987,57.40837
Middle Africa (EI),,1988,61.329132
Middle Africa (EI),,1989,60.760292
Middle Africa (EI),,1990,57.28813
Middle Africa (EI),,1991,53.382374
Middle Africa (EI),,1992,53.083065
Middle Africa (EI),,1993,54.26577
Middle Africa (EI),,1994,53.07946
Middle Africa (EI),,1995,52.962627
Middle Africa (EI),,1996,53.07145
Middle Africa (EI),,1997,54.828983
Middle Africa (EI),,1998,52.4587
Middle Africa (EI),,1999,54.66154
Middle Africa (EI),,2000,60.44538
Middle Africa (EI),,2001,61.960625
Middle Africa (EI),,2002,67.14007
Middle Africa (EI),,2003,73.50533
Middle Africa (EI),,2004,90.63858
Middle Africa (EI),,2005,85.910355
Middle Africa (EI),,2006,96.03344
Middle Africa (EI),,2007,104.98995
Middle Africa (EI),,2008,116.212166
Middle Africa (EI),,2009,126.53779
Middle Africa (EI),,2010,143.15562
Middle Africa (EI),,2011,151.40968
Middle Africa (EI),,2012,173.16666
Middle Africa (EI),,2013,195.36028
Middle Africa (EI),,2014,202.81674
Middle Africa (EI),,2015,203.49603
Middle Africa (EI),,2016,203.00943
Middle Africa (EI),,2017,195.71382
Middle Africa (EI),,2018,199.13037
Middle Africa (EI),,2019,202.74463
Middle Africa (EI),,2020,177.35698
Middle Africa (EI),,2021,205.17303
Middle Africa (EI),,2022,222.74799
Middle Africa (EI),,2023,224.0621
Middle East (EI),,1965,531.8418
Middle East (EI),,1966,552.7291
Middle East (EI),,1967,583.85846
Middle East (EI),,1968,616.2008
Middle East (EI),,1969,652.1681
Middle East (EI),,1970,696.0223
Middle East (EI),,1971,749.0609
Middle East (EI),,1972,805.01324
Middle East (EI),,1973,891.18805
Middle East (EI),,1974,946.06757
Middle East (EI),,1975,938.2366
Middle East (EI),,1976,1057.1133
Middle East (EI),,1977,1203.6699
Middle East (EI),,1978,1268.9252
Middle East (EI),,1979,1489.4098
Middle East (EI),,1980,1436.2292
Middle East (EI),,1981,1562.5266
Middle East (EI),,1982,1725.2874
Middle East (EI),,1983,1900.2123
Middle East (EI),,1984,2150.1084
Middle East (EI),,1985,2277.1516
Middle East (EI),,1986,2389.2937
Middle East (EI),,1987,2537.5889
Middle East (EI),,1988,2686.4792
Middle East (EI),,1989,2835.982
Middle East (EI),,1990,2944.8623
Middle East (EI),,1991,3062.349
Middle East (EI),,1992,3343.1094
Middle East (EI),,1993,3431.2349
Middle East (EI),,1994,3829.3896
Middle East (EI),,1995,3943.2256
Middle East (EI),,1996,4067.9287
Middle East (EI),,1997,4286.0312
Middle East (EI),,1998,4399.0547
Middle East (EI),,1999,4497.54
Middle East (EI),,2000,4736.8555
Middle East (EI),,2001,4984.089
Middle East (EI),,2002,5251.2427
Middle East (EI),,2003,5464.3076
Middle East (EI),,2004,5920.126
Middle East (EI),,2005,6277.05
Middle East (EI),,2006,6594.26
Middle East (EI),,2007,6893.0264
Middle East (EI),,2008,7469.9287
Middle East (EI),,2009,7592.0137
Middle East (EI),,2010,8109.9775
Middle East (EI),,2011,8423.782
