Entity,Code,Year,Oil consumption - TWh,Gas consumption - TWh,Coal consumption - TWh
Thailand,THA,1982,116.83889,14.04904,7.5915174
Thailand,THA,1983,129.59941,16.537859,7.2890325
Thailand,THA,1984,136.17993,24.690489,9.178233
Thailand,THA,1985,128.48318,32.459328,18.435015
Thailand,THA,1986,133.15417,34.872524,18.0871
Thailand,THA,1987,144.63412,48.350864,26.114328
Thailand,THA,1988,165.04605,57.064453,26.906237
Thailand,THA,1989,195.9122,55.9458,32.77129
Thailand,THA,1990,233.3252,60.652523,45.351017
Thailand,THA,1991,248.82846,75.0936,53.114273
Thailand,THA,1992,276.58047,81.41338,56.846622
Thailand,THA,1993,318.4565,92.20895,63.319138
Thailand,THA,1994,356.38678,102.05028,73.21662
Thailand,THA,1995,405.904,105.68729,83.52328
Thailand,THA,1996,449.2036,123.13908,101.62281
Thailand,THA,1997,451.55515,154.46603,104.803856
Thailand,THA,1998,409.9696,164.94919,84.08473
Thailand,THA,1999,431.1383,183.24121,89.39646
Thailand,THA,2000,418.93924,211.95367,91.6959
Thailand,THA,2001,414.40457,245.60527,102.077644
Thailand,THA,2002,448.20236,266.8925,108.9419
Thailand,THA,2003,491.36066,284.2218,111.272194
Thailand,THA,2004,544.5814,297.55035,124.67288
Thailand,THA,2005,543.14825,320.5919,134.76213
Thailand,THA,2006,539.1894,330.1123,143.81845
Thailand,THA,2007,533.2962,351.72043,161.62822
Thailand,THA,2008,502.64273,369.41727,174.30933
Thailand,THA,2009,518.4446,381.24442,174.89502
Thailand,THA,2010,534.3449,432.0556,179.48473
Thailand,THA,2011,543.49225,443.1806,182.51888
Thailand,THA,2012,564.36615,486.33502,191.56169
Thailand,THA,2013,584.294,488.64325,188.53526
Thailand,THA,2014,590.7017,499.4473,207.87042
Thailand,THA,2015,604.4171,509.60953,204.07373
Thailand,THA,2016,625.278,505.64255,208.03029
Thailand,THA,2017,644.63403,500.83792,208.8567
Thailand,THA,2018,658.427,500.1961,222.66977
Thailand,THA,2019,665.99725,509.39563,198.45288
Thailand,THA,2020,596.249,468.52917,212.18327
Thailand,THA,2021,599.14246,470.1373,217.27417
Thailand,THA,2022,643.54895,443.1806,197.67899
Thailand,THA,2023,641.94434,471.74185,168.04797
Trinidad and Tobago,TTO,1965,22.197903,11.42775,
Trinidad and Tobago,TTO,1966,22.353632,13.42375,
Trinidad and Tobago,TTO,1967,23.321835,14.816,
Trinidad and Tobago,TTO,1968,23.768787,15.5455,
Trinidad and Tobago,TTO,1969,24.918285,15.624,
Trinidad and Tobago,TTO,1970,25.560862,19.119719,
Trinidad and Tobago,TTO,1971,26.413431,18.635,0
Trinidad and Tobago,TTO,1972,42.87166,19.26075,0
Trinidad and Tobago,TTO,1973,43.14619,18.498,0
Trinidad and Tobago,TTO,1974,42.485165,16.89975,0
Trinidad and Tobago,TTO,1975,32.481552,15.359749,0
Trinidad and Tobago,TTO,1976,36.524597,17.28825,0
Trinidad and Tobago,TTO,1977,35.655308,20.321499,0
Trinidad and Tobago,TTO,1978,32.082752,24.260248,0
Trinidad and Tobago,TTO,1979,24.694546,25.0765,0
Trinidad and Tobago,TTO,1980,19.534754,28.3325,0
Trinidad and Tobago,TTO,1981,19.360615,31.209497,0
Trinidad and Tobago,TTO,1982,21.474905,37.931248,0
Trinidad and Tobago,TTO,1983,18.668987,39.29725,0
Trinidad and Tobago,TTO,1984,15.969291,41.176003,0
Trinidad and Tobago,TTO,1985,16.895954,42.151997,0
Trinidad and Tobago,TTO,1986,18.23386,43.1345,0
Trinidad and Tobago,TTO,1987,12.221309,45.6935,0
Trinidad and Tobago,TTO,1988,11.073575,52.594246,0
Trinidad and Tobago,TTO,1989,9.94367,52.694748,0
Trinidad and Tobago,TTO,1990,14.867243,54.633747,0
Trinidad and Tobago,TTO,1991,13.957406,55.351654,0
Trinidad and Tobago,TTO,1992,19.86267,53.48801,0
Trinidad and Tobago,TTO,1993,17.295012,60.033134,0
Trinidad and Tobago,TTO,1994,13.183907,68.75722,0
Trinidad and Tobago,TTO,1995,15.0534,73.813225,0
Trinidad and Tobago,TTO,1996,17.402937,83.34405,0
Trinidad and Tobago,TTO,1997,10.274356,90.44337,0
Trinidad and Tobago,TTO,1998,11.790196,90.44337,0
Trinidad and Tobago,TTO,1999,20.85421,92.77738,0
Trinidad and Tobago,TTO,2000,17.415867,98.1304,0
Trinidad and Tobago,TTO,2001,17.940031,108.9441,0
Trinidad and Tobago,TTO,2002,19.45226,117.30721,0
Trinidad and Tobago,TTO,2003,19.539341,135.20102,0
Trinidad and Tobago,TTO,2004,20.99403,148.70534,0
Trinidad and Tobago,TTO,2005,23.400255,163.75308,0
Trinidad and Tobago,TTO,2006,24.092281,192.76155,0
Trinidad and Tobago,TTO,2007,24.855904,196.45027,0
Trinidad and Tobago,TTO,2008,26.432318,191.58102,0
Trinidad and Tobago,TTO,2009,25.535717,190.88472,0
Trinidad and Tobago,TTO,2010,26.108171,207.40086,0
Trinidad and Tobago,TTO,2011,25.714264,204.81319,0
Trinidad and Tobago,TTO,2012,23.543278,202.35985,0
Trinidad and Tobago,TTO,2013,25.005686,203.5563,0
Trinidad and Tobago,TTO,2014,23.716629,205.10089,0
Trinidad and Tobago,TTO,2015,25.57151,196.0477,0
Trinidad and Tobago,TTO,2016,26.311125,169.4447,0
Trinidad and Tobago,TTO,2017,23.557047,183.49327,0
Trinidad and Tobago,TTO,2018,20.274511,173.7475,0
Trinidad and Tobago,TTO,2019,20.45355,174.73317,0
Trinidad and Tobago,TTO,2020,17.470394,151.85648,0
Trinidad and Tobago,TTO,2021,17.05173,156.05621,0
Trinidad and Tobago,TTO,2022,18.339703,154.70047,0
Trinidad and Tobago,TTO,2023,18.793901,145.03954,0
Turkey,TUR,1965,41.988743,,42.6821
Turkey,TUR,1966,50.116108,,47.49692
Turkey,TUR,1967,58.8478,,42.100597
Turkey,TUR,1968,70.703316,,45.76405
Turkey,TUR,1969,78.658714,,48.6134
Turkey,TUR,1970,83.33808,,53.846897
Turkey,TUR,1971,98.7893,,55.3588
Turkey,TUR,1972,111.986435,,59.40604
Turkey,TUR,1973,136.55545,,60.720226
Turkey,TUR,1974,132.87135,,66.22122
Turkey,TUR,1975,146.75865,,68.76819
Turkey,TUR,1976,165.77588,,72.14089
Turkey,TUR,1977,187.71223,,74.32733
Turkey,TUR,1978,201.57695,,75.40892
Turkey,TUR,1979,179.0935,,77.28134
Turkey,TUR,1980,182.70168,,81.80542
Turkey,TUR,1981,180.02922,,83.503395
Turkey,TUR,1982,192.67787,0.33991247,93.77269
Turkey,TUR,1983,202.61739,0.373425,103.18136
Turkey,TUR,1984,201.63644,0.36385,115.93947
Turkey,TUR,1985,211.20892,0.46917498,138.78079
Turkey,TUR,1986,228.74448,4.00235,152.72516
Turkey,TUR,1987,258.14014,4.99815,161.23831
Turkey,TUR,1988,274.34244,11.35595,155.8885
Turkey,TUR,1989,258.52664,30.189974,175.67114
Turkey,TUR,1990,273.813,32.296474,186.52194
Turkey,TUR,1991,266.88058,39.5639,199.25679
Turkey,TUR,1992,282.05286,43.288574,198.53574
Turkey,TUR,1993,323.31287,47.415398,183.70747
Turkey,TUR,1994,309.1395,50.278324,184.25407
Turkey,TUR,1995,346.67908,65.04298,192.33693
Turkey,TUR,1996,362.10272,75.69995,216.35289
Turkey,TUR,1997,356.59906,93.07857,241.69466
Turkey,TUR,1998,355.67706,98.344826,250.76605
Turkey,TUR,1999,354.1096,118.55765,232.9954
Turkey,TUR,2000,370.6987,139.46945,261.22144
Turkey,TUR,2001,344.8432,153.45853,214.60838
Turkey,TUR,2002,369.48154,166.39435,224.14499
Turkey,TUR,2003,363.70944,200.48134,242.09007
Turkey,TUR,2004,371.83334,211.6841,256.86017
Turkey,TUR,2005,367.38205,257.23236,257.6859
Turkey,TUR,2006,381.82663,291.97046,304.33383
Turkey,TUR,2007,388.8999,338.9071,342.6663
Turkey,TUR,2008,382.55893,352.98236,344.20148
Turkey,TUR,2009,389.52692,337.22192,359.34375
Turkey,TUR,2010,374.55402,358.21033,365.62393
Turkey,TUR,2011,364.0785,418.39877,394.01044
Turkey,TUR,2012,383.57193,433.19214,424.43686
Turkey,TUR,2013,412.15063,439.66486,367.0916
Turkey,TUR,2014,423.3022,466.46527,420.1454
Turkey,TUR,2015,498.66406,459.59042,404.02606
Turkey,TUR,2016,533.83057,445.046,447.26016
Turkey,TUR,2017,578.77844,515.6808,458.9118
Turkey,TUR,2018,579.3821,472.32516,475.22025
Turkey,TUR,2019,576.5308,433.61343,487.52646
Turkey,TUR,2020,547.5774,462.09906,472.36676
Turkey,TUR,2021,581.60455,573.1037,482.32193
Turkey,TUR,2022,606.453,512.46356,488.70154
Turkey,TUR,2023,639.11383,484.2935,458.09818
Turkmenistan,TKM,1985,57.599358,81.75098,3.74486
Turkmenistan,TKM,1986,41.931847,132.42183,3.74486
Turkmenistan,TKM,1987,41.88782,131.54166,3.74486
Turkmenistan,TKM,1988,41.857544,133.30672,3.20988
Turkmenistan,TKM,1989,41.815014,137.72173,3.74486
Turkmenistan,TKM,1990,63.933144,92.78613,4.27984
Turkmenistan,TKM,1991,51.543907,90.931175,3.74486
Turkmenistan,TKM,1992,47.872246,88.29068,1.60494
Turkmenistan,TKM,1993,39.21588,88.29068,0
Turkmenistan,TKM,1994,39.29374,96.231064,0.058149997
Turkmenistan,TKM,1995,28.278769,75.92109,0.058149997
Turkmenistan,TKM,1996,37.92989,119.35,0.53498
Turkmenistan,TKM,1997,39.304928,84.026245,
Turkmenistan,TKM,1998,37.345898,103.276245,
Turkmenistan,TKM,1999,30.962414,92.30375,
Turkmenistan,TKM,2000,58.318027,71.60999,
Turkmenistan,TKM,2001,46.9495,105.20124,
Turkmenistan,TKM,2002,55.35714,74.97875,
Turkmenistan,TKM,2003,51.781166,116.173744,
Turkmenistan,TKM,2004,72.19644,114.5375,
Turkmenistan,TKM,2005,59.06332,116.4625,
Turkmenistan,TKM,2006,60.105183,119.9275,
Turkmenistan,TKM,2007,54.302277,111.649994,
Turkmenistan,TKM,2008,75.55072,78.925,
Turkmenistan,TKM,2009,55.801838,171.13249,
Turkmenistan,TKM,2010,64.037384,182.71884,
Turkmenistan,TKM,2011,59.61466,207.35255,
Turkmenistan,TKM,2012,85.65861,229.38441,
Turkmenistan,TKM,2013,74.70782,193.31212,
Turkmenistan,TKM,2014,84.05571,199.62996,
Turkmenistan,TKM,2015,68.911415,253.86305,
Turkmenistan,TKM,2016,97.92337,251.15004,
Turkmenistan,TKM,2017,77.26506,247.58879,
Turkmenistan,TKM,2018,82.555565,283.9233,
Turkmenistan,TKM,2019,72.412476,277.4699,
Turkmenistan,TKM,2020,97.23828,342.53235,
Turkmenistan,TKM,2021,75.48906,367.58234,
Turkmenistan,TKM,2022,77.41823,375.36435,
Turkmenistan,TKM,2023,77.41352,367.51163,
USSR,OWID_USS,1965,1994.8495,1216.7582,3459.1882
USSR,OWID_USS,1966,2136.2473,1357.3743,3585.219
USSR,OWID_USS,1967,2327.5435,1494.425,3640.7202
USSR,OWID_USS,1968,2481.1162,1613.604,3608.9702
USSR,OWID_USS,1969,2638.379,1724.4337,3677.599
USSR,OWID_USS,1970,2904.4417,1894.8474,3630.3936
USSR,OWID_USS,1971,3079.1697,2071.2183,3703.805
USSR,OWID_USS,1972,3339.661,2178.4827,3803.0232
USSR,OWID_USS,1973,3590.3982,2369.1487,3848.096
USSR,OWID_USS,1974,3944.1707,2512.157,3866.987
USSR,OWID_USS,1975,4134.596,2740.9695,3977.0586
USSR,OWID_USS,1976,4248.6206,3016.267,3972.7527
USSR,OWID_USS,1977,4418.7495,3231.9692,4044.1145
USSR,OWID_USS,1978,4689.1055,3446.4756,4019.6404
USSR,OWID_USS,1979,4771.3433,3658.6013,4048.7354
USSR,OWID_USS,1980,5001.7017,3770.774,3925.49
USSR,OWID_USS,1981,5045.3105,3993.0425,3900.5837
USSR,OWID_USS,1982,5008.4785,4310.4585,3960.327
USSR,OWID_USS,1983,4935.318,4621.894,3970.4863
USSR,OWID_USS,1984,4936.0293,5043.178,3933.0122
Ukraine,UKR,1985,759.8965,849.9149,987.9122
Ukraine,UKR,1986,762.50244,896.96576,980.78357
Ukraine,UKR,1987,792.7689,916.39087,971.87274
Ukraine,UKR,1988,728.00604,971.1312,916.62573
Ukraine,UKR,1989,695.80756,981.7216,835.83435
Ukraine,UKR,1990,771.8421,1209.6741,965.9322
Ukraine,UKR,1991,739.8972,1149.4683,857.391
Ukraine,UKR,1992,474.0513,979.9518,843.9732
Ukraine,UKR,1993,341.12872,879.3105,751.6938
Ukraine,UKR,1994,294.87924,769.83905,599.9433
Ukraine,UKR,1995,305.8107,721.27875,593.12476
Ukraine,UKR,1996,189.81409,836.6273,446.30518
Ukraine,UKR,1997,219.58102,753.34314,435.42834
Ukraine,UKR,1998,200.8744,697.50494,446.23398
Ukraine,UKR,1999,151.31075,741.03986,441.38275
Ukraine,UKR,2000,142.37784,741.9862,448.2814
Ukraine,UKR,2001,157.05496,719.27234,436.4513
Ukraine,UKR,2002,159.51822,707.9154,439.19794
Ukraine,UKR,2003,165.02756,722.1116,451.35873
Ukraine,UKR,2004,165.99037,716.4331,428.85007
Ukraine,UKR,2005,170.2302,722.1116,433.76498
Ukraine,UKR,2006,174.57892,700.3442,466.3887
Ukraine,UKR,2007,180.38,660.5949,496.1009
Ukraine,UKR,2008,172.89476,627.47046,486.11075
Ukraine,UKR,2009,168.17966,489.08627,417.1681
Ukraine,UKR,2010,161.75578,545.60596,444.85913
Ukraine,UKR,2011,161.0955,561.26904,482.5287
Ukraine,UKR,2012,159.76318,518.38715,496.81033
Ukraine,UKR,2013,151.43327,476.99112,481.796
Ukraine,UKR,2014,133.5871,403.17108,413.74887
Ukraine,UKR,2015,119.47356,319.88693,318.0107
Ukraine,UKR,2016,125.16151,314.20847,377.3935
Ukraine,UKR,2017,125.789345,301.9051,299.5539
Ukraine,UKR,2018,130.70653,305.69077,326.27963
Ukraine,UKR,2019,128.96898,282.9769,303.2639
Ukraine,UKR,2020,121.78443,293.3874,265.7106
Ukraine,UKR,2021,123.140434,272.56638,264.8816
Ukraine,UKR,2022,107.29503,182.65732,151.26965
Ukraine,UKR,2023,109.06072,187.38939,135.35675
United Arab Emirates,ARE,1965,0.854533,,
United Arab Emirates,ARE,1966,0.91204107,,
United Arab Emirates,ARE,1967,0.9802558,4.4265,
United Arab Emirates,ARE,1968,1.094713,5.8499994,
United Arab Emirates,ARE,1969,1.216425,5.7525,
United Arab Emirates,ARE,1970,1.4155911,8.19,
United Arab Emirates,ARE,1971,1.6705304,12.9675,
United Arab Emirates,ARE,1972,2.1951501,13.455,
United Arab Emirates,ARE,1973,3.425611,16.8675,
United Arab Emirates,ARE,1974,4.745511,17.55,
United Arab Emirates,ARE,1975,7.674208,16.185,
United Arab Emirates,ARE,1976,11.275235,18.914999,
United Arab Emirates,ARE,1977,16.6765,32.954998,
United Arab Emirates,ARE,1978,18.40331,39.0975,
United Arab Emirates,ARE,1979,25.050383,42.51,
United Arab Emirates,ARE,1980,60.186413,47.969997,
United Arab Emirates,ARE,1981,65.38087,60.547497,
United Arab Emirates,ARE,1982,72.39598,63.57,
United Arab Emirates,ARE,1983,72.50278,58.0125,
United Arab Emirates,ARE,1984,82.79179,79.755,
United Arab Emirates,ARE,1985,102.96353,98.67,
United Arab Emirates,ARE,1986,124.55972,119.82749,
United Arab Emirates,ARE,1987,136.3821,136.69499,
United Arab Emirates,ARE,1988,163.62752,138.255,
United Arab Emirates,ARE,1989,171.78244,168.38249,
United Arab Emirates,ARE,1990,180.0802,164.8725,
United Arab Emirates,ARE,1991,222.32744,198.51001,
United Arab Emirates,ARE,1992,223.88316,182.81248,
United Arab Emirates,ARE,1993,231.98035,191.49,
United Arab Emirates,ARE,1994,243.25163,221.42249,
United Arab Emirates,ARE,1995,243.1685,241.70248,
United Arab Emirates,ARE,1996,234.97542,264.7125,
United Arab Emirates,ARE,1997,238.70639,282.75,
United Arab Emirates,ARE,1998,237.81038,296.3025,
United Arab Emirates,ARE,1999,232.02397,306.34497,
United Arab Emirates,ARE,2000,229.3394,306.4425,
United Arab Emirates,ARE,2001,226.621,314.73,0.21500388
United Arab Emirates,ARE,2002,235.30663,355.29,1.0964997
United Arab Emirates,ARE,2003,260.53528,369.33002,1.2899997
United Arab Emirates,ARE,2004,281.55588,392.0475,1.4619956
United Arab Emirates,ARE,2005,292.91925,409.9875,1.6913275
United Arab Emirates,ARE,2006,315.25778,422.76,3.2751706
United Arab Emirates,ARE,2007,337.40204,479.38232,1.5766675
United Arab Emirates,ARE,2008,354.68753,579.7211,3.9918344
United Arab Emirates,ARE,2009,346.49155,575.88074,3.1852243
United Arab Emirates,ARE,2010,372.0713,592.71643,7.652819
United Arab Emirates,ARE,2011,399.33887,616.3614,5.1739426
United Arab Emirates,ARE,2012,418.6489,639.3075,16.076893
United Arab Emirates,ARE,2013,464.93048,647.4963,20.58097
United Arab Emirates,ARE,2014,472.73764,634.3496,22.946222
United Arab Emirates,ARE,2015,492.3323,714.7054,19.941587
United Arab Emirates,ARE,2016,534.751,719.30963,21.4059
United Arab Emirates,ARE,2017,532.1497,656.55164,24.76027
United Arab Emirates,ARE,2018,529.3683,595.6426,22.332268
United Arab Emirates,ARE,2019,516.8707,671.89136,20.668407
United Arab Emirates,ARE,2020,483.56238,678.65814,24.736387
United Arab Emirates,ARE,2021,517.91406,655.3992,30.153976
United Arab Emirates,ARE,2022,595.79803,661.47626,27.89314
United Arab Emirates,ARE,2023,612.2222,668.87756,28.406185
United Kingdom,GBR,1965,885.7195,8.59457,1365.3271
United Kingdom,GBR,1966,948.9158,8.38523,1299.4199
United Kingdom,GBR,1967,1019.7785,14.10719,1213.8346
United Kingdom,GBR,1968,1079.4958,31.85457,1214.7535
United Kingdom,GBR,1969,1160.3401,62.06931,1184.0502
United Kingdom,GBR,1970,1228.7844,118.27709,1116.759
United Kingdom,GBR,1971,1235.2861,190.70872,989.713
United Kingdom,GBR,1972,1309.8104,270.6301,866.92346
United Kingdom,GBR,1973,1344.5009,292.8085,938.9829
United Kingdom,GBR,1974,1248.8663,350.22583,826.6604
United Kingdom,GBR,1975,1092.2395,366.973,831.60315
United Kingdom,GBR,1976,1085.842,389.24445,846.26855
United Kingdom,GBR,1977,1094.9343,413.714,849.04816
United Kingdom,GBR,1978,1123.2587,429.13535,827.1372
United Kingdom,GBR,1979,1133.3358,470.166,889.11346
United Kingdom,GBR,1980,969.12396,468.7704,826.48596
United Kingdom,GBR,1981,897.2701,475.12036,821.99677
United Kingdom,GBR,1982,907.5991,472.74786,766.63794
United Kingdom,GBR,1983,872.7711,492.78635,773.76715
United Kingdom,GBR,1984,1072.8423,504.17212,549.8198
United Kingdom,GBR,1985,932.1647,542.22546,731.2828
United Kingdom,GBR,1986,934.29486,551.25037,789.77
United Kingdom,GBR,1987,908.5694,566.16,809.08746
United Kingdom,GBR,1988,966.5029,539.2831,785.39716
United Kingdom,GBR,1989,987.9981,527.025,755.99646
United Kingdom,GBR,1990,1000.72107,548.7383,755.3103
United Kingdom,GBR,1991,996.0562,592.7694,756.5896
United Kingdom,GBR,1992,1007.1834,589.92017,711.3838
United Kingdom,GBR,1993,1012.2387,672.27216,619.4836
United Kingdom,GBR,1994,1001.6665,692.2525,578.4064
United Kingdom,GBR,1995,989.9536,738.0863,551.91327
United Kingdom,GBR,1996,1014.60156,859.84076,515.97656
United Kingdom,GBR,1997,985.44324,884.1824,460.17584
United Kingdom,GBR,1998,975.03015,919.40485,448.6912
United Kingdom,GBR,1999,962.2439,978.87683,398.9171
United Kingdom,GBR,2000,951.9542,1013.4171,427.1478
United Kingdom,GBR,2001,947.54913,1008.53186,452.54538
United Kingdom,GBR,2002,940.2432,995.34143,415.30847
United Kingdom,GBR,2003,947.68243,998.0918,443.14835
United Kingdom,GBR,2004,973.8138,1019.879,432.50574
United Kingdom,GBR,2005,1001.76575,993.8657,440.46332
United Kingdom,GBR,2006,991.9008,942.60236,480.9891
United Kingdom,GBR,2007,964.1758,953.0051,452.89124
United Kingdom,GBR,2008,944.1475,978.32526,420.3333
United Kingdom,GBR,2009,899.2997,912.237,346.69504
United Kingdom,GBR,2010,884.78735,984.9284,354.80872
United Kingdom,GBR,2011,866.9987,819.185,357.704
United Kingdom,GBR,2012,843.67175,768.98737,451.25424
United Kingdom,GBR,2013,828.548,763.2575,434.92456
United Kingdom,GBR,2014,829.31384,700.55505,351.19412
United Kingdom,GBR,2015,851.87616,720.4546,277.32315
United Kingdom,GBR,2016,870.47925,798.98303,141.17226
United Kingdom,GBR,2017,882.0336,782.28766,114.2266
United Kingdom,GBR,2018,871.2349,788.48676,96.41525
United Kingdom,GBR,2019,853.756,778.73755,68.912865
United Kingdom,GBR,2020,657.19244,731.45386,62.786064
United Kingdom,GBR,2021,681.61945,769.2669,64.24249
United Kingdom,GBR,2022,736.12146,708.97003,58.387135
United Kingdom,GBR,2023,746.7802,635.0352,51.034107
United States,USA,1965,6414.477,4159.206,3224.2441
United States,USA,1966,6731.245,4482.756,3380.8462
United States,USA,1967,6988.794,4733.1885,3316.9966
United States,USA,1968,7457.961,5066.815,3433.0764
United States,USA,1969,7831.838,5454.107,3447.2375
United States,USA,1970,8176.1914,5748.658,3414.6594
United States,USA,1971,8461.684,5926.5264,3229.2007
United States,USA,1972,9119.912,5986.9644,3362.425
United States,USA,1973,9655.255,5937.959,3611.4897
United States,USA,1974,9271.507,5732.247,3525.567
United States,USA,1975,9049.838,5261.532,3525.5413
United States,USA,1976,9729.595,5366.3896,3782.042
United States,USA,1977,10271.533,5256.951,3876.1572
United States,USA,1978,10501.414,5275.3843,3832.5771
United States,USA,1979,10257.833,5450.8975,4187.284
United States,USA,1980,9453.472,5337.385,4293.98
United States,USA,1981,8812.755,5208.629,4428.934
United States,USA,1982,8350.531,4841.7095,4265.7964
United States,USA,1983,8311.476,4542.236,4425.291
United States,USA,1984,8573.317,4851.5723,4752.76
United States,USA,1985,8540.4375,4669.5405,4866.301
United States,USA,1986,8955.2295,4376.204,4805.599
United States,USA,1987,9141.365,4652.7437,5013.8677
United States,USA,1988,9520.579,4866.0215,5247.1436
United States,USA,1989,9516.244,5170.1973,5309.3555
United States,USA,1990,9309.47,5170.6357,5337.9976
United States,USA,1991,9111.919,5283.972,5287.6133
United States,USA,1992,9301.152,5463.5093,5324.031
United States,USA,1993,9382.406,5599.419,5522.452
United States,USA,1994,9623.489,5731.0806,5543.1436
United States,USA,1995,9600.031,5979.829,5593.053
United States,USA,1996,9951.113,6088.898,5847.301
United States,USA,1997,10083.609,6125.3154,5970.778
United States,USA,1998,10251.976,6021.791,6029.3384
United States,USA,1999,10537.0625,6042.628,6020.0947
United States,USA,2000,10654.942,6283.9067,6286.536
United States,USA,2001,10642.425,6006.5796,6101.3154
United States,USA,2002,10641.834,6201.112,6098.454
United States,USA,2003,10806.654,6021.9004,6214.537
United States,USA,2004,11199.436,6046.277,6254.9824
